"","day","nitrate","pCO2_atmos","temp","wind","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"401",401,0,395.760887061256,4.5075519488478,10.937116925082,0,408.202672921038,2002.81524795582,0,0,-2732.29400046615,2002.81524795582,12
"402",402,0,395.69139269635,4.46668292282914,10.916765003931,0,408.149292876912,2002.78798945415,0,0,-2725.85016750192,2002.78798945415,12
"403",403,0,395.620202570072,4.42746255924819,10.8959164669497,0,408.096044444117,2002.76079365483,0,0,-2719.57993181395,2002.76079365483,12
"404",404,0,395.547337893658,4.38990254388751,10.8745775259997,0,408.042924281852,2002.73365888331,0,0,-2713.4771523497,2002.73365888331,12
"405",405,0,395.472820377276,4.35401406782574,10.8527545390595,0,407.989929173806,2002.70658352744,0,0,-2707.53558661137,2002.70658352744,12
"406",406,0,395.396672223565,4.31980782410316,10.8304540083297,0,407.937056029835,2002.67956603842,0,0,-2701.7489017317,2002.67956603842,12
"407",407,0,395.318916121012,4.28729400453572,10.8076825782964,0,407.884301887387,2002.65260493157,0,0,-2696.11068552052,2002.65260493157,12
"408",408,0,395.239575237198,4.25648229667831,10.7844470337508,0,407.831663912727,2002.62569878699,0,0,-2690.61445745233,2002.62569878699,12
"409",409,0,395.15867321189,4.2273818809384,10.7607542977679,0,407.779139401948,2002.5988462502,0,0,-2685.2536795828,2002.5988462502,12
"410",410,0,395.076234150004,4.20000142784068,10.7366114296439,0,407.726725781764,2002.57204603252,0,0,-2680.02176738021,2002.57204603252,12
"411",411,0,394.992282614414,4.17434909544369,10.7120256227927,0,407.674420610098,2002.54529691152,0,0,-2674.9121004521,2002.54529691152,12
"412",412,0,394.906843618643,4.15043252690906,10.6870042026026,0,407.622221576462,2002.51859773119,0,0,-2669.91803315372,2002.51859773119,12
"413",413,0,394.819942619403,4.12825884822427,10.6615546242537,0,407.570126502132,2002.49194740214,0,0,-2665.0329050661,2002.49194740214,12
"414",414,0,394.731605509013,4.10783466607942,10.6356844704967,0,407.518133340126,2002.46534490162,0,0,-2660.25005132398,2002.46534490162,12
"415",415,0,394.641858607686,4.08916606589876,10.6094014493936,0,407.466240174972,2002.4387892735,0,0,-2655.56281278662,2002.4387892735,12
"416",416,0,394.550728655681,4.07225861002752,10.5827133920209,0,407.414445222294,2002.41227962804,0,0,-2650.96454603145,2002.41227962804,12
"417",417,0,394.458242805344,4.05711733607462,10.5556282501365,0,407.362746828206,2002.3858151417,0,0,-2646.44863316519,2002.3858151417,12
"418",418,0,394.364428613011,4.04374675541168,10.5281540938104,0,407.311143468508,2002.35939505679,0,0,-2642.00849143528,2002.35939505679,12
"419",419,0,394.269314030801,4.03215085182884,10.5002991090201,0,407.259633747717,2002.33301868096,0,0,-2637.63758263105,2002.33301868096,12
"420",420,0,394.172927398285,4.02233308034784,10.4720715952119,0,407.208216397905,2002.30668538674,0,0,-2633.32942226776,2002.30668538674,12
"421",421,0,394.075297434045,4.01429636619251,10.4434799628276,0,407.156890277374,2002.28039461086,0,0,-2629.07758853633,2002.28039461086,12
"422",422,0,393.976453227118,4.00804310391726,10.4145327307989,0,407.105654369158,2002.25414585355,0,0,-2624.87573101693,2002.25414585355,12
"423",423,0,393.876424228324,4.00357515669358,10.3852385240091,0,407.05450777936,2002.22793867775,0,0,-2620.71757914072,2002.22793867775,12
"424",424,0,393.775240241494,4.0008938557549,10.3556060707234,0,407.003449735341,2002.20177270825,0,0,-2616.59695039377,2002.20177270825,12
"425",425,0,393.672931414593,4,10.325644199988,0,406.952479583739,2002.17564763067,0,0,-2612.50775825823,2002.17564763067,12
"426",426,0,393.569528230731,4,10.2953618389998,0,406.901596788355,2002.14956319047,0,0,-2608.44401987621,2002.14956319047,12
"427",427,0,393.465061499085,4.0008938557549,10.2647680104463,0,406.85080104309,2002.1235192509,0,0,-2604.39395703568,2002.1235192509,12
"428",428,0,393.359562345719,4.00357515669358,10.2338718298176,0,406.800092153186,2002.09751573218,0,0,-2600.35187189926,2002.09751573218,12
"429",429,0,393.253062204306,4.00804310391726,10.2026825026897,0,406.749469917812,2002.07155255133,0,0,-2596.318084789,2002.07155255133,12
"430",430,0,393.14559280677,4.01429636619251,10.1712093219827,0,406.69893424327,2002.04562968024,0,0,-2592.28710911102,2002.04562968024,12
"431",431,0,393.037186173823,4.02233308034784,10.139461665191,0,406.648485140215,2002.01974714428,0,0,-2588.25359588825,2002.01974714428,12
"432",432,0,392.927874605429,4.03215085182884,10.1074489915899,0,406.598122720791,2001.99390502089,0,0,-2584.21233964392,2001.99390502089,12
"433",433,0,392.81769067118,4.04374675541168,10.0751808394169,0,406.54784719563,2001.96810343805,0,0,-2580.15828397869,2001.96810343805,12
"434",434,0,392.70666720059,4.05711733607462,10.0426668230299,0,406.497658870786,2001.94234257278,0,0,-2576.08652682957,2001.94234257278,12
"435",435,0,392.594837273315,4.07225861002752,10.0099166300424,0,406.44755814455,2001.91662264952,0,0,-2571.99232542016,2001.91662264952,12
"436",436,0,392.482234209298,4.08916606589876,9.9769400184372,0,406.397545504184,2001.89094393851,0,0,-2567.87110088774,2001.89094393851,12
"437",437,0,392.368891558836,4.10783466607942,9.94374681365903,0,406.347621522583,2001.86530675409,0,0,-2563.71844259342,2001.86530675409,12
"438",438,0,392.254843092589,4.12825884822427,9.91034690568691,0,406.297786854854,2001.83971145297,0,0,-2559.53011211312,2001.83971145297,12
"439",439,0,392.140122791518,4.15043252690906,9.87675024608749,0,406.248042234831,2001.8141584325,0,0,-2555.30204690731,2001.8141584325,12
"440",440,0,392.024764836756,4.17434909544369,9.84296684504996,0,406.198388471523,2001.78864812886,0,0,-2551.03036367002,2001.78864812886,12
"441",441,0,391.908803599426,4.20000142784068,9.80900676840346,0,406.14882644552,2001.76318101525,0,0,-2546.71136135674,2001.76318101525,12
"442",442,0,391.792273630403,4.2273818809384,9.77488013461797,0,406.099357105334,2001.73775760001,0,0,-2542.34152389582,2001.73775760001,12
"443",443,0,391.675209650013,4.25648229667831,9.74059711178949,0,406.049981463704,2001.71237842478,0,0,-2537.91752257892,2001.71237842478,12
"444",444,0,391.557646537694,4.28729400453572,9.70616791461044,0,406.000700593865,2001.6870440626,0,0,-2533.43621813569,2001.6870440626,12
"445",445,0,391.439619321602,4.31980782410316,9.67160280132617,0,405.951515625793,2001.66175511598,0,0,-2528.89466249468,2001.66175511598,12
"446",446,0,391.32116316817,4.35401406782574,9.63691207067848,0,405.902427742404,2001.63651221498,0,0,-2524.29010023353,2001.63651221498,12
"447",447,0,391.202313371639,4.38990254388751,9.60210605883712,0,405.853438175762,2001.61131601528,0,0,-2519.61996971668,2001.61131601528,12
"448",448,0,391.083105343532,4.42746255924819,9.56719513632008,0,405.804548203257,2001.58616719624,0,0,-2514.88190393192,2001.58616719624,12
"449",449,0,390.96357460211,4.46668292282914,9.5321897049037,0,405.755759143778,2001.56106645893,0,0,-2510.07373102246,2001.56106645893,12
"450",450,0,390.843756761787,4.5075519488478,9.49710019452341,0,405.707072353892,2001.53601452418,0,0,-2505.19347452173,2001.53601452418,12
"451",451,0,390.723687522519,4.55005746029948,9.46193706016616,0,405.658489224025,2001.51101213065,0,0,-2500.23935329443,2001.51101213065,12
"452",452,0,390.603402659164,4.59418679258549,9.42671077875527,0,405.610011174646,2001.48606003284,0,0,-2495.20978119092,2001.48606003284,12
"453",453,0,390.48293801083,4.63992679728662,9.39143184602887,0,405.56163965248,2001.46115899917,0,0,-2490.10336641399,2001.46115899917,12
