"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"90",90,10.4,390.241612972788,9.79290316618175,-0.799999999999999,386.178956501337,1991.16979276889,0,0,-1231.43258673753,1998.31356748184,12.2
"91",91,9.6,390.120824486338,9.89643615456767,-0.8,376.764088044239,1985.93333889033,0,0,870.922428869966,1999.63356748184,12.4
"92",92,8.8,390,10,-0.799999999999999,367.805227377855,1980.79607978463,0,0,2854.81788592728,2000.95356748184,12.6
"93",93,8,389.879175513662,10.1035638454323,-0.8,359.266854833423,1975.75256717855,0,0,4729.74787849907,2002.27356748184,12.8
"94",94,7.2,389.758387027212,10.2070968338182,-0.8,351.117158815256,1970.79777705887,0,0,6504.19760625521,2003.59356748184,13
"95",95,6.4,389.637670529811,10.3105681173053,-0.8,343.327557606186,1965.92706590393,0,0,8185.77690124784,2004.91356748184,13.2
"96",96,5.6,389.51706198917,10.4139468664259,-0.8,335.872293977081,1961.13613254802,0,0,9781.33288178047,2006.23356748184,13.4
"97",97,4.8,389.396597340836,10.5172022792837,-0.8,328.728089915117,1956.42098482126,0,0,11297.0454648981,2007.55356748184,13.6
"98",98,4,389.276312477481,10.6203035907302,-0.8,321.873851259309,1951.77791025741,0,0,12738.5087228808,2008.87356748184,13.8
"99",99,3.2,389.156243238213,10.7232200815319,-0.8,315.290413974506,1947.20345028176,0,0,14110.8004871271,2010.19356748184,14
"100",100,2.4,389.03642539789,10.8259210875230,-0.8,308.960325330663,1942.69437738905,0,0,15418.5421457315,2011.51356748184,14.2
"101",101,1.6,388.916894656468,10.9283760087417,-0.8,302.867654475416,1938.24767490004,0,0,16665.950219744,2012.83356748184,14.4
"102",102,0.8,388.797686628361,11.0305543185477,-0.8,296.997827864872,1933.86051895082,0,0,17856.8810157367,2014.15356748184,14.6
"103",103,0,388.678836831830,11.1324255727175,-0.8,291.337485803348,1929.53026242195,0,0,18994.8694224185,2015.47356748184,14.8
"104",104,0,388.560380678398,11.2339594185156,0,285.874356978231,1925.25442055865,0,0,20083.1627340971,2016.79356748184,15
"105",105,0,388.442353462306,11.3351256037379,0,287.212436071425,1926.31065807036,0,0,21124.7502342391,2016.79356748184,15
"106",106,0,388.324790349987,11.4358939857253,0,288.535035684854,1927.34892751627,0,0,20765.3889181049,2016.79356748184,15
"107",107,0,388.207726369597,11.5362345403453,0,289.842180434613,1928.36950006347,0,0,20411.4509440556,2016.79356748184,15
"108",108,0,388.091196400574,11.6361173709370,0,291.133901950931,1929.37264531620,0,0,20062.9050546773,2016.79356748184,15
"109",109,0,387.975235163244,11.7355127172194,0,292.410238648948,1930.3586312097,0,0,19719.7178698852,2016.79356748184,15
"110",110,0,387.859877208482,11.8343909641585,0,293.671235498635,1931.32772390947,0,0,19381.8539954293,2016.79356748184,15
"111",111,0,387.745156907411,11.9327226507909,0,294.916943794377,1932.28018771596,0,0,19049.2761297438,2016.79356748184,15
"112",112,0,387.631108441164,12.0304784790020,0,296.147420924632,1933.21628497441,0,0,18721.9451690052,2016.79356748184,15
"113",113,0,387.517765790702,12.1276293222552,0,297.362730142113,1934.13627598992,0,0,18399.8203102841,2016.79356748184,15
"114",114,0,387.405162726685,12.2241462342704,0,298.562940334892,1935.04041894756,0,0,18082.8591526815,2016.79356748184,15
